Keq_TKT1	e4p[c]	f6p[c]	g3p[c]	gcald[c]	hpyr[c]	mg2[c]	r5p[c]	s7p[c]	thmpp[c]	xu5p-D[c]	param_E_total	param_pH	param_Temp	FileFlag	Target_Data
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.00004349250815663153	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.09090909090909093
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.00006893098010050479	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.13680688860321008
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.00010924824111096257	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.2007600089131019
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.000173146793625115	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.28474724895080167
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.00027441917451291364	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.3868631798468569
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.0004349250815663153	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.5000000000000001
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.0006893098010050479	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.6131368201531432
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.0010924824111096258	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.7152527510491988
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.0017314679362511482	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.7992399910868982
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.0027441917451291363	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.86319311139679
0.13452036894848138	0.02446453540298696	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0027182819575705037	0.004349250815663153	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_xu5p-D.txt	0.9090909090909091
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0003805594424149051	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.0909090909090909
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0006031460696101804	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.13680688860321003
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0009559220997848513	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.20076000891310167
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0015150344284721447	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.28474724895080145
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0024011677520297168	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.3868631798468571
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.0038055944241490508	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.49999999999999994
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.006031460696101804	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.6131368201531431
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.009559220997848514	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.7152527510491986
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.015150344284721447	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.7992399910868982
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.02401167752029717	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.8631931113967901
0.13452036894848138	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.03805594424149051	0	0.0027182819575705037	0.04349251132112806	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateFor_r5p.txt	0.9090909090909092
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.0005708391636223578	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.09090909090909093
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.0009047191044152709	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.13680688860321008
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.0014338831496772772	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.20076000891310172
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.0022725516427082176	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.28474724895080145
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.003601751628044576	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.38686317984685714
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.0057083916362235775	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.5
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.009047191044152709	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.6131368201531432
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.014338831496772772	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.7152527510491986
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.022725516427082173	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.7992399910868982
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.03601751628044574	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.86319311139679
0.13452036894848138	0.027182818284590453	0.027182818284590453	0.057083916362235775	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027182818284590453	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_g3p.txt	0.9090909090909091
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0010873127830282013	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.09090909090909088
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0017232746278973447	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.13680688860321003
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.002731206226495458	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.20076000891310167
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.004328670155580059	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.2847472489508014
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.006860479861988429	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.3868631798468571
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.010873127830282013	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.4999999999999999
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.017232746278973445	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.613136820153143
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.027312062264954598	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.7152527510491986
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.0432867015558006	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.7992399910868982
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.06860479861988425	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.86319311139679
